images,label,size_kb,dimensions
./flower_images/Tulip/Tulip_354.jpg,Tulip,9.576,"(262, 192)"
./flower_images/Tulip/Tulip_355.jpg,Tulip,30.357,"(626, 418)"
./flower_images/Tulip/Tulip_356.jpg,Tulip,15.081,"(270, 187)"
./flower_images/Tulip/Tulip_357.jpg,Tulip,12.552,"(177, 285)"
./flower_images/Tulip/Tulip_358.jpg,Tulip,8.055,"(259, 194)"
./flower_images/Tulip/Tulip_359.jpg,Tulip,8.573,"(299, 168)"
./flower_images/Tulip/Tulip_360.jpg,Tulip,8.877,"(276, 183)"
./flower_images/Tulip/Tulip_361.jpg,Tulip,9.662,"(275, 184)"
./flower_images/Tulip/Tulip_362.jpg,Tulip,250.207,"(1600, 1600)"
./flower_images/Tulip/Tulip_363.jpg,Tulip,45.84,"(784, 900)"
./flower_images/Tulip/Tulip_364.jpg,Tulip,26.261,"(450, 450)"
./flower_images/Tulip/Tulip_365.jpg,Tulip,22.841,"(470, 280)"
./flower_images/Tulip/Tulip_366.jpg,Tulip,15.56,"(275, 183)"
./flower_images/Tulip/Tulip_367.jpg,Tulip,6.589,"(178, 284)"
./flower_images/Tulip/Tulip_368.jpg,Tulip,20.736,"(450, 300)"
./flower_images/Tulip/Tulip_369.jpg,Tulip,9.872,"(300, 168)"
./flower_images/Tulip/Tulip_370.jpg,Tulip,23.836,"(350, 567)"
./flower_images/Tulip/Tulip_371.jpg,Tulip,6.75,"(313, 161)"
./flower_images/Tulip/Tulip_372.jpg,Tulip,59.127,"(800, 400)"
./flower_images/Tulip/Tulip_373.jpg,Tulip,15.004,"(236, 354)"
./flower_images/Tulip/Tulip_374.jpg,Tulip,263.467,"(1080, 1920)"
./flower_images/Tulip/Tulip_375.jpg,Tulip,13.797,"(275, 183)"
./flower_images/Tulip/Tulip_376.jpg,Tulip,8.068,"(275, 183)"
./flower_images/Tulip/Tulip_377.jpg,Tulip,9.138,"(244, 206)"
./flower_images/Tulip/Tulip_378.jpg,Tulip,23.255,"(390, 280)"
./flower_images/Tulip/Tulip_379.jpg,Tulip,11.153,"(275, 183)"
./flower_images/Tulip/Tulip_380.jpg,Tulip,6.823,"(185, 272)"
./flower_images/Tulip/Tulip_381.jpg,Tulip,8.535,"(222, 227)"
./flower_images/Tulip/Tulip_382.jpg,Tulip,119.827,"(866, 1390)"
./flower_images/Tulip/Tulip_383.jpg,Tulip,12.214,"(299, 168)"
./flower_images/Tulip/Tulip_384.jpg,Tulip,8.851,"(275, 183)"
./flower_images/Tulip/Tulip_385.jpg,Tulip,219.789,"(1500, 938)"
./flower_images/Tulip/Tulip_386.jpg,Tulip,59.131,"(1080, 608)"
./flower_images/Tulip/Tulip_387.jpg,Tulip,3.952,"(299, 168)"
./flower_images/Tulip/Tulip_388.jpg,Tulip,108.993,"(1280, 720)"
./flower_images/Tulip/Tulip_389.jpg,Tulip,21.892,"(390, 280)"
./flower_images/Tulip/Tulip_390.jpg,Tulip,10.308,"(275, 183)"
./flower_images/Tulip/Tulip_391.jpg,Tulip,93.301,"(728, 728)"
./flower_images/Tulip/Tulip_392.jpg,Tulip,13.96,"(320, 157)"
./flower_images/Tulip/Tulip_393.jpg,Tulip,6.753,"(245, 206)"
./flower_images/Tulip/Tulip_394.jpg,Tulip,5.715,"(183, 275)"
./flower_images/Tulip/Tulip_395.jpg,Tulip,58.167,"(1023, 682)"
./flower_images/Tulip/Tulip_396.jpg,Tulip,8.884,"(284, 177)"
./flower_images/Tulip/Tulip_397.jpg,Tulip,9.899,"(176, 286)"
./flower_images/Tulip/Tulip_398.jpg,Tulip,8.122,"(183, 275)"
./flower_images/Tulip/Tulip_399.jpg,Tulip,62.898,"(800, 532)"
./flower_images/Tulip/Tulip_400.jpg,Tulip,7.031,"(259, 194)"
./flower_images/Tulip/Tulip_401.jpg,Tulip,256.949,"(2000, 2000)"
./flower_images/Tulip/Tulip_402.jpg,Tulip,31.711,"(626, 417)"
./flower_images/Tulip/Tulip_403.jpg,Tulip,7.546,"(183, 275)"
./flower_images/Tulip/Tulip_404.jpg,Tulip,8.473,"(300, 168)"
./flower_images/Tulip/Tulip_405.jpg,Tulip,10.271,"(285, 177)"
./flower_images/Tulip/Tulip_406.jpg,Tulip,9.417,"(275, 183)"
./flower_images/Tulip/Tulip_407.jpg,Tulip,8.227,"(265, 190)"
./flower_images/Tulip/Tulip_408.jpg,Tulip,195.605,"(1300, 1065)"
./flower_images/Tulip/Tulip_409.jpg,Tulip,261.084,"(1500, 938)"
./flower_images/Tulip/Tulip_410.jpg,Tulip,28.201,"(612, 367)"
./flower_images/Tulip/Tulip_411.jpg,Tulip,89.187,"(1000, 1294)"
./flower_images/Tulip/Tulip_412.jpg,Tulip,4.851,"(284, 177)"
./flower_images/Tulip/Tulip_413.jpg,Tulip,37.839,"(512, 512)"
./flower_images/Tulip/Tulip_414.jpg,Tulip,175.886,"(1440, 900)"
./flower_images/Tulip/Tulip_415.jpg,Tulip,13.092,"(300, 168)"
./flower_images/Tulip/Tulip_416.jpg,Tulip,16.169,"(219, 230)"
./flower_images/Tulip/Tulip_417.jpg,Tulip,7.071,"(262, 192)"
./flower_images/Tulip/Tulip_418.jpg,Tulip,12.317,"(275, 183)"
./flower_images/Tulip/Tulip_419.jpg,Tulip,48.435,"(1280, 853)"
./flower_images/Tulip/Tulip_420.jpg,Tulip,8.482,"(275, 183)"
./flower_images/Tulip/Tulip_421.jpg,Tulip,16.448,"(290, 174)"
./flower_images/Tulip/Tulip_422.jpg,Tulip,1094.427,"(3165, 2173)"
./flower_images/Tulip/Tulip_423.jpg,Tulip,10.807,"(297, 170)"
./flower_images/Tulip/Tulip_424.jpg,Tulip,124.926,"(900, 732)"
./flower_images/Tulip/Tulip_425.jpg,Tulip,4.402,"(183, 275)"
./flower_images/Tulip/Tulip_426.jpg,Tulip,27.732,"(569, 303)"
./flower_images/Tulip/Tulip_427.jpg,Tulip,9.288,"(284, 177)"
./flower_images/Tulip/Tulip_428.jpg,Tulip,9.145,"(260, 194)"
./flower_images/Tulip/Tulip_429.jpg,Tulip,78.04,"(1280, 914)"
./flower_images/Tulip/Tulip_430.jpg,Tulip,7.396,"(247, 204)"
./flower_images/Tulip/Tulip_431.jpg,Tulip,14.012,"(275, 183)"
./flower_images/Tulip/Tulip_432.jpg,Tulip,6.513,"(225, 225)"
./flower_images/Tulip/Tulip_433.jpg,Tulip,65.395,"(800, 533)"
./flower_images/Tulip/Tulip_434.jpg,Tulip,21.088,"(612, 408)"
./flower_images/Tulip/Tulip_435.jpg,Tulip,54.712,"(1280, 853)"
./flower_images/Tulip/Tulip_436.jpg,Tulip,9.97,"(250, 250)"
./flower_images/Tulip/Tulip_437.jpg,Tulip,9.699,"(152, 330)"
./flower_images/Tulip/Tulip_438.jpg,Tulip,10.141,"(300, 168)"
./flower_images/Tulip/Tulip_439.jpg,Tulip,48.908,"(612, 408)"
./flower_images/Tulip/Tulip_440.jpg,Tulip,6.596,"(275, 183)"
./flower_images/Tulip/Tulip_441.jpg,Tulip,98.591,"(1200, 800)"
./flower_images/Tulip/Tulip_442.jpg,Tulip,10.718,"(190, 265)"
./flower_images/Tulip/Tulip_443.jpg,Tulip,341.103,"(1600, 1572)"
./flower_images/Tulip/Tulip_444.jpg,Tulip,57.275,"(500, 695)"
./flower_images/Tulip/Tulip_445.jpg,Tulip,9.243,"(275, 183)"
./flower_images/Tulip/Tulip_446.jpg,Tulip,105.747,"(1200, 900)"
./flower_images/Tulip/Tulip_447.jpg,Tulip,100.677,"(800, 1422)"
./flower_images/Tulip/Tulip_448.jpg,Tulip,8.854,"(324, 156)"
./flower_images/Tulip/Tulip_449.jpg,Tulip,129.122,"(1200, 1200)"
./flower_images/Tulip/Tulip_450.jpg,Tulip,78.738,"(1600, 1280)"
./flower_images/Tulip/Tulip_451.jpg,Tulip,11.38,"(276, 183)"
./flower_images/Tulip/Tulip_452.jpg,Tulip,8.913,"(270, 187)"
./flower_images/Tulip/Tulip_453.jpg,Tulip,5.301,"(255, 198)"
./flower_images/Tulip/Tulip_454.jpg,Tulip,10.508,"(275, 183)"
./flower_images/Tulip/Tulip_455.jpg,Tulip,7.502,"(284, 177)"
./flower_images/Tulip/Tulip_456.jpg,Tulip,11.438,"(275, 183)"
./flower_images/Tulip/Tulip_457.jpg,Tulip,9.714,"(275, 183)"
./flower_images/Tulip/Tulip_458.jpg,Tulip,14.583,"(284, 177)"
./flower_images/Tulip/Tulip_459.jpg,Tulip,108.534,"(800, 1200)"
./flower_images/Tulip/Tulip_460.jpg,Tulip,7.951,"(262, 192)"
./flower_images/Tulip/Tulip_461.jpg,Tulip,7.79,"(172, 292)"
./flower_images/Tulip/Tulip_462.jpg,Tulip,12.142,"(251, 201)"
./flower_images/Tulip/Tulip_463.jpg,Tulip,15.94,"(320, 480)"
./flower_images/Tulip/Tulip_464.jpg,Tulip,137.588,"(1600, 1017)"
./flower_images/Tulip/Tulip_465.jpg,Tulip,9.997,"(233, 216)"
./flower_images/Tulip/Tulip_466.jpg,Tulip,10.737,"(284, 177)"
./flower_images/Tulip/Tulip_467.jpg,Tulip,7.843,"(240, 360)"
./flower_images/Tulip/Tulip_468.jpg,Tulip,7.071,"(367, 137)"
./flower_images/Tulip/Tulip_469.jpg,Tulip,15.545,"(275, 183)"
./flower_images/Tulip/Tulip_470.jpg,Tulip,45.667,"(800, 663)"
./flower_images/Tulip/Tulip_471.jpg,Tulip,16.28,"(270, 187)"
./flower_images/Tulip/Tulip_472.jpg,Tulip,11.5,"(245, 206)"
./flower_images/Tulip/Tulip_473.jpg,Tulip,11.428,"(275, 183)"
./flower_images/Tulip/Tulip_474.jpg,Tulip,58.098,"(512, 512)"
./flower_images/Tulip/Tulip_475.jpg,Tulip,9.892,"(275, 183)"
./flower_images/Tulip/Tulip_476.jpg,Tulip,219.059,"(1200, 1024)"
./flower_images/Tulip/Tulip_477.jpg,Tulip,38.559,"(612, 408)"
./flower_images/Tulip/Tulip_478.jpg,Tulip,189.395,"(1300, 955)"
./flower_images/Tulip/Tulip_479.jpg,Tulip,11.021,"(168, 300)"
./flower_images/Tulip/Tulip_480.jpg,Tulip,40.876,"(350, 622)"
./flower_images/Tulip/Tulip_481.jpg,Tulip,31.048,"(338, 601)"
./flower_images/Tulip/Tulip_482.jpg,Tulip,8.598,"(275, 183)"
./flower_images/Tulip/Tulip_483.jpg,Tulip,23.185,"(640, 427)"
./flower_images/Tulip/Tulip_484.jpg,Tulip,9.043,"(268, 188)"
./flower_images/Tulip/Tulip_485.jpg,Tulip,15.455,"(283, 178)"
./flower_images/Tulip/Tulip_486.jpg,Tulip,41.587,"(612, 301)"
./flower_images/Tulip/Tulip_487.jpg,Tulip,12.278,"(300, 168)"
./flower_images/Tulip/Tulip_488.jpg,Tulip,43.737,"(728, 485)"
./flower_images/Tulip/Tulip_489.jpg,Tulip,9.139,"(275, 183)"
./flower_images/Tulip/Tulip_490.jpg,Tulip,9.941,"(225, 225)"
./flower_images/Tulip/Tulip_491.jpg,Tulip,14.416,"(275, 183)"
./flower_images/Tulip/Tulip_492.jpg,Tulip,119.715,"(1920, 1080)"
./flower_images/Tulip/Tulip_493.jpg,Tulip,14.234,"(236, 354)"
./flower_images/Tulip/Tulip_494.jpg,Tulip,50.438,"(835, 500)"
./flower_images/Tulip/Tulip_495.jpg,Tulip,11.22,"(183, 276)"
./flower_images/Tulip/Tulip_496.jpg,Tulip,9.124,"(291, 173)"
./flower_images/Tulip/Tulip_497.jpg,Tulip,10.259,"(225, 225)"
./flower_images/Tulip/Tulip_498.jpg,Tulip,6.064,"(279, 181)"
./flower_images/Tulip/Tulip_499.jpg,Tulip,125.661,"(1600, 1000)"
./flower_images/Tulip/Tulip_500.jpg,Tulip,189.047,"(910, 1390)"
./flower_images/Tulip/Tulip_501.jpg,Tulip,11.123,"(318, 159)"
./flower_images/Tulip/Tulip_502.jpg,Tulip,8.758,"(262, 192)"
./flower_images/Tulip/Tulip_503.jpg,Tulip,10.974,"(275, 183)"
./flower_images/Tulip/Tulip_504.jpg,Tulip,5.519,"(265, 190)"
./flower_images/Tulip/Tulip_505.jpg,Tulip,9.247,"(300, 168)"
./flower_images/Tulip/Tulip_506.jpg,Tulip,4.74,"(183, 275)"
./flower_images/Tulip/Tulip_507.jpg,Tulip,49.816,"(612, 612)"
./flower_images/Tulip/Tulip_508.jpg,Tulip,24.575,"(360, 329)"
./flower_images/Tulip/Tulip_509.jpg,Tulip,23.408,"(612, 408)"
./flower_images/Tulip/Tulip_510.jpg,Tulip,5.941,"(275, 183)"
./flower_images/Tulip/Tulip_511.jpg,Tulip,9.59,"(275, 183)"
./flower_images/Tulip/Tulip_512.jpg,Tulip,6.514,"(275, 183)"
./flower_images/Tulip/Tulip_513.jpg,Tulip,6.312,"(275, 183)"
./flower_images/Tulip/Tulip_514.jpg,Tulip,8.777,"(168, 300)"
./flower_images/Tulip/Tulip_515.jpg,Tulip,8.951,"(306, 165)"
./flower_images/Tulip/Tulip_516.jpg,Tulip,32.331,"(542, 360)"
./flower_images/Tulip/Tulip_517.jpg,Tulip,18.697,"(550, 283)"
./flower_images/Tulip/Tulip_518.jpg,Tulip,51.549,"(408, 612)"
./flower_images/Tulip/Tulip_519.jpg,Tulip,11.443,"(225, 225)"
./flower_images/Tulip/Tulip_520.jpg,Tulip,10.387,"(272, 185)"
./flower_images/Tulip/Tulip_521.jpg,Tulip,7.264,"(280, 180)"
./flower_images/Tulip/Tulip_522.jpg,Tulip,8.312,"(227, 222)"
./flower_images/Tulip/Tulip_523.jpg,Tulip,286.812,"(1170, 2532)"
./flower_images/Tulip/Tulip_524.jpg,Tulip,6.669,"(275, 183)"
./flower_images/Tulip/Tulip_525.jpg,Tulip,17.147,"(236, 330)"
./flower_images/Tulip/Tulip_526.jpg,Tulip,4.314,"(275, 183)"
./flower_images/Tulip/Tulip_527.jpg,Tulip,9.408,"(225, 225)"
./flower_images/Tulip/Tulip_528.jpg,Tulip,21.372,"(390, 280)"
./flower_images/Tulip/Tulip_529.jpg,Tulip,45.738,"(600, 400)"
./flower_images/Tulip/Tulip_530.jpg,Tulip,15.131,"(194, 260)"
./flower_images/Tulip/Tulip_531.jpg,Tulip,44.837,"(764, 510)"
./flower_images/Tulip/Tulip_532.jpg,Tulip,9.759,"(185, 272)"
./flower_images/Tulip/Tulip_533.jpg,Tulip,13.56,"(198, 255)"
./flower_images/Tulip/Tulip_534.jpg,Tulip,13.489,"(290, 290)"
./flower_images/Tulip/Tulip_535.jpg,Tulip,21.337,"(600, 400)"
./flower_images/Tulip/Tulip_536.jpg,Tulip,265.687,"(1920, 1200)"
./flower_images/Tulip/Tulip_537.jpg,Tulip,28.699,"(612, 357)"
./flower_images/Tulip/Tulip_538.jpg,Tulip,16.735,"(510, 340)"
./flower_images/Tulip/Tulip_539.jpg,Tulip,6.116,"(168, 300)"
./flower_images/Tulip/Tulip_540.jpg,Tulip,15.642,"(360, 360)"
./flower_images/Tulip/Tulip_541.jpg,Tulip,101.692,"(1200, 1170)"
./flower_images/Tulip/Tulip_542.jpg,Tulip,8.942,"(266, 190)"
./flower_images/Tulip/Tulip_543.jpg,Tulip,49.16,"(626, 418)"
./flower_images/Tulip/Tulip_544.jpg,Tulip,9.693,"(259, 194)"
./flower_images/Tulip/Tulip_545.jpg,Tulip,9.739,"(255, 197)"
./flower_images/Tulip/Tulip_546.jpg,Tulip,85.129,"(800, 735)"
./flower_images/Tulip/Tulip_547.jpg,Tulip,91.31,"(1000, 1162)"
./flower_images/Tulip/Tulip_548.jpg,Tulip,81.581,"(800, 1508)"
./flower_images/Tulip/Tulip_549.jpg,Tulip,31.013,"(530, 291)"
./flower_images/Tulip/Tulip_550.jpg,Tulip,6.6,"(183, 275)"
./flower_images/Tulip/Tulip_551.jpg,Tulip,10.365,"(225, 225)"
./flower_images/Tulip/Tulip_552.jpg,Tulip,46.05,"(640, 525)"
./flower_images/Tulip/Tulip_553.jpg,Tulip,7.691,"(225, 225)"
./flower_images/Tulip/Tulip_554.jpg,Tulip,9.06,"(250, 202)"
./flower_images/Tulip/Tulip_555.jpg,Tulip,75.521,"(728, 455)"
./flower_images/Tulip/Tulip_556.jpg,Tulip,19.284,"(225, 225)"
./flower_images/Tulip/Tulip_557.jpg,Tulip,46.931,"(750, 500)"
./flower_images/Tulip/Tulip_558.jpg,Tulip,6.021,"(300, 168)"
./flower_images/Tulip/Tulip_559.jpg,Tulip,5.773,"(168, 300)"
./flower_images/Tulip/Tulip_560.jpg,Tulip,23.091,"(800, 533)"
./flower_images/Tulip/Tulip_561.jpg,Tulip,29.871,"(1000, 562)"
./flower_images/Tulip/Tulip_562.jpg,Tulip,12.553,"(259, 194)"
./flower_images/Tulip/Tulip_563.jpg,Tulip,112.756,"(1300, 953)"
./flower_images/Tulip/Tulip_564.jpg,Tulip,27.445,"(510, 340)"
./flower_images/Tulip/Tulip_565.jpg,Tulip,7.825,"(168, 300)"
./flower_images/Tulip/Tulip_566.jpg,Tulip,8.168,"(275, 183)"
./flower_images/Tulip/Tulip_567.jpg,Tulip,6.272,"(184, 275)"
./flower_images/Tulip/Tulip_568.jpg,Tulip,37.039,"(720, 480)"
./flower_images/Tulip/Tulip_569.jpg,Tulip,38.928,"(626, 417)"
./flower_images/Tulip/Tulip_570.jpg,Tulip,13.862,"(251, 201)"
./flower_images/Tulip/Tulip_571.jpg,Tulip,8.726,"(275, 183)"
./flower_images/Tulip/Tulip_572.jpg,Tulip,6.859,"(275, 183)"
./flower_images/Tulip/Tulip_573.jpg,Tulip,7.905,"(300, 168)"
./flower_images/Tulip/Tulip_574.jpg,Tulip,7.314,"(400, 300)"
./flower_images/Tulip/Tulip_575.jpg,Tulip,185.89,"(1600, 1265)"
./flower_images/Tulip/Tulip_576.jpg,Tulip,20.385,"(300, 168)"
./flower_images/Tulip/Tulip_577.jpg,Tulip,33.46,"(612, 338)"
./flower_images/Tulip/Tulip_578.jpg,Tulip,7.273,"(183, 275)"
./flower_images/Tulip/Tulip_579.jpg,Tulip,7.565,"(225, 225)"
./flower_images/Tulip/Tulip_580.jpg,Tulip,24.312,"(350, 622)"
./flower_images/Tulip/Tulip_581.jpg,Tulip,9.715,"(275, 183)"
./flower_images/Tulip/Tulip_582.jpg,Tulip,12.16,"(200, 355)"
./flower_images/Tulip/Tulip_583.jpg,Tulip,15.148,"(253, 200)"
./flower_images/Tulip/Tulip_584.jpg,Tulip,16.861,"(275, 183)"
./flower_images/Tulip/Tulip_585.jpg,Tulip,203.219,"(2560, 1708)"
./flower_images/Tulip/Tulip_586.jpg,Tulip,10.263,"(290, 174)"
./flower_images/Tulip/Tulip_587.jpg,Tulip,317.795,"(1125, 2436)"
./flower_images/Tulip/Tulip_588.jpg,Tulip,167.626,"(1600, 1066)"
./flower_images/Tulip/Tulip_589.jpg,Tulip,11.229,"(300, 168)"
./flower_images/Tulip/Tulip_590.jpg,Tulip,13.897,"(240, 360)"
./flower_images/Tulip/Tulip_591.jpg,Tulip,8.164,"(274, 184)"
./flower_images/Tulip/Tulip_592.jpg,Tulip,10.592,"(276, 183)"
./flower_images/Tulip/Tulip_593.jpg,Tulip,9.953,"(275, 183)"
./flower_images/Tulip/Tulip_594.jpg,Tulip,17.315,"(284, 177)"
./flower_images/Tulip/Tulip_595.jpg,Tulip,13.105,"(275, 183)"
./flower_images/Tulip/Tulip_596.jpg,Tulip,13.819,"(308, 163)"
./flower_images/Tulip/Tulip_597.jpg,Tulip,21.371,"(416, 612)"
./flower_images/Tulip/Tulip_598.jpg,Tulip,83.2,"(1200, 675)"
./flower_images/Tulip/Tulip_599.jpg,Tulip,11.448,"(284, 177)"
./flower_images/Tulip/Tulip_600.jpg,Tulip,38.741,"(612, 408)"
./flower_images/Tulip/Tulip_601.jpg,Tulip,8.453,"(201, 251)"
./flower_images/Tulip/Tulip_602.jpg,Tulip,8.023,"(300, 168)"
./flower_images/Tulip/Tulip_603.jpg,Tulip,63.393,"(1000, 563)"
./flower_images/Tulip/Tulip_604.jpg,Tulip,7.897,"(276, 182)"
./flower_images/Tulip/Tulip_605.jpg,Tulip,20.891,"(288, 416)"
./flower_images/Tulip/Tulip_606.jpg,Tulip,10.827,"(259, 194)"
./flower_images/Tulip/Tulip_607.jpg,Tulip,43.014,"(800, 533)"
./flower_images/Tulip/Tulip_608.jpg,Tulip,4.745,"(284, 177)"
./flower_images/Tulip/Tulip_609.jpg,Tulip,9.133,"(168, 300)"
./flower_images/Tulip/Tulip_610.jpg,Tulip,29.697,"(544, 360)"
./flower_images/Tulip/Tulip_611.jpg,Tulip,11.65,"(217, 232)"
./flower_images/Tulip/Tulip_612.jpg,Tulip,18.72,"(509, 340)"
./flower_images/Tulip/Tulip_613.jpg,Tulip,9.255,"(252, 200)"
./flower_images/Tulip/Tulip_614.jpg,Tulip,15.771,"(168, 300)"
./flower_images/Tulip/Tulip_615.jpg,Tulip,39.666,"(822, 360)"
./flower_images/Tulip/Tulip_616.jpg,Tulip,7.295,"(184, 274)"
./flower_images/Tulip/Tulip_617.jpg,Tulip,8.758,"(177, 284)"
./flower_images/Tulip/Tulip_618.jpg,Tulip,13.244,"(300, 168)"
./flower_images/Tulip/Tulip_619.jpg,Tulip,10.27,"(276, 183)"
./flower_images/Tulip/Tulip_620.jpg,Tulip,14.123,"(229, 220)"
./flower_images/Tulip/Tulip_621.jpg,Tulip,7.878,"(202, 250)"
./flower_images/Tulip/Tulip_622.jpg,Tulip,7.108,"(300, 168)"
./flower_images/Tulip/Tulip_623.jpg,Tulip,11.136,"(236, 352)"
./flower_images/Tulip/Tulip_624.jpg,Tulip,10.13,"(300, 168)"
./flower_images/Tulip/Tulip_625.jpg,Tulip,182.504,"(1600, 693)"
./flower_images/Tulip/Tulip_626.jpg,Tulip,4.462,"(264, 191)"
./flower_images/Tulip/Tulip_627.jpg,Tulip,29.903,"(425, 336)"
./flower_images/Tulip/Tulip_628.jpg,Tulip,9.764,"(225, 225)"
./flower_images/Tulip/Tulip_629.jpg,Tulip,11.799,"(275, 183)"
./flower_images/Tulip/Tulip_630.jpg,Tulip,107.848,"(900, 863)"
./flower_images/Tulip/Tulip_631.jpg,Tulip,110.668,"(900, 720)"
./flower_images/Tulip/Tulip_632.jpg,Tulip,10.377,"(275, 183)"
./flower_images/Tulip/Tulip_633.jpg,Tulip,6.873,"(235, 218)"
./flower_images/Tulip/Tulip_634.jpg,Tulip,61.761,"(1024, 683)"
./flower_images/Tulip/Tulip_635.jpg,Tulip,16.861,"(284, 177)"
./flower_images/Tulip/Tulip_636.jpg,Tulip,11.277,"(151, 334)"
./flower_images/Tulip/Tulip_637.jpg,Tulip,3.704,"(259, 194)"
./flower_images/Tulip/Tulip_638.jpg,Tulip,13.596,"(275, 183)"
./flower_images/Tulip/Tulip_639.jpg,Tulip,13.127,"(294, 171)"
./flower_images/Tulip/Tulip_640.jpg,Tulip,12.94,"(275, 183)"
./flower_images/Tulip/Tulip_641.jpg,Tulip,10.956,"(275, 183)"
./flower_images/Tulip/Tulip_642.jpg,Tulip,9.34,"(241, 209)"
./flower_images/Tulip/Tulip_643.jpg,Tulip,22.685,"(500, 500)"
./flower_images/Tulip/Tulip_644.jpg,Tulip,15.992,"(294, 172)"
./flower_images/Tulip/Tulip_645.jpg,Tulip,12.516,"(249, 202)"
./flower_images/Tulip/Tulip_646.jpg,Tulip,65.359,"(650, 450)"
./flower_images/Tulip/Tulip_647.jpg,Tulip,15.799,"(275, 183)"
./flower_images/Tulip/Tulip_648.jpg,Tulip,8.487,"(290, 174)"
./flower_images/Tulip/Tulip_649.jpg,Tulip,20.746,"(463, 260)"
./flower_images/Tulip/Tulip_650.jpg,Tulip,41.425,"(1000, 667)"
./flower_images/Tulip/Tulip_651.jpg,Tulip,13.981,"(168, 299)"
./flower_images/Tulip/Tulip_652.jpg,Tulip,11.562,"(218, 231)"
./flower_images/Tulip/Tulip_653.jpg,Tulip,7.185,"(284, 177)"
./flower_images/Tulip/Tulip_654.jpg,Tulip,15.257,"(612, 419)"
./flower_images/Tulip/Tulip_655.jpg,Tulip,10.093,"(284, 177)"
./flower_images/Tulip/Tulip_656.jpg,Tulip,19.914,"(398, 280)"
./flower_images/Tulip/Tulip_657.jpg,Tulip,13.3,"(194, 259)"
./flower_images/Tulip/Tulip_658.jpg,Tulip,20.544,"(278, 181)"
./flower_images/Tulip/Tulip_659.jpg,Tulip,8.611,"(359, 141)"
./flower_images/Tulip/Tulip_660.jpg,Tulip,55.321,"(960, 854)"
./flower_images/Tulip/Tulip_661.jpg,Tulip,10.324,"(407, 124)"
./flower_images/Tulip/Tulip_662.jpg,Tulip,25.384,"(640, 425)"
./flower_images/Tulip/Tulip_663.jpg,Tulip,13.379,"(226, 223)"
./flower_images/Tulip/Tulip_664.jpg,Tulip,6.911,"(339, 148)"
./flower_images/Tulip/Tulip_665.jpg,Tulip,14.533,"(275, 183)"
./flower_images/Tulip/Tulip_666.jpg,Tulip,12.382,"(265, 190)"
./flower_images/Tulip/Tulip_667.jpg,Tulip,16.394,"(312, 234)"
./flower_images/Tulip/Tulip_668.jpg,Tulip,74.028,"(1080, 1080)"
./flower_images/Tulip/Tulip_669.jpg,Tulip,18.037,"(284, 177)"
./flower_images/Tulip/Tulip_670.jpg,Tulip,143.284,"(1200, 960)"
./flower_images/Tulip/Tulip_671.jpg,Tulip,6.074,"(225, 225)"
./flower_images/Tulip/Tulip_672.jpg,Tulip,14.672,"(253, 200)"
./flower_images/Tulip/Tulip_673.jpg,Tulip,6.604,"(275, 183)"
./flower_images/Tulip/Tulip_674.jpg,Tulip,13.521,"(226, 223)"
./flower_images/Tulip/Tulip_675.jpg,Tulip,40.41,"(544, 360)"
./flower_images/Tulip/Tulip_676.jpg,Tulip,12.032,"(334, 151)"
./flower_images/Tulip/Tulip_677.jpg,Tulip,13.823,"(600, 360)"
./flower_images/Tulip/Tulip_678.jpg,Tulip,10.075,"(264, 191)"
./flower_images/Tulip/Tulip_679.jpg,Tulip,17.956,"(612, 405)"
./flower_images/Tulip/Tulip_680.jpg,Tulip,10.694,"(225, 225)"
./flower_images/Tulip/Tulip_681.jpg,Tulip,132.99,"(920, 683)"
./flower_images/Tulip/Tulip_682.jpg,Tulip,49.31,"(900, 650)"
./flower_images/Tulip/Tulip_683.jpg,Tulip,9.38,"(183, 275)"
./flower_images/Tulip/Tulip_684.jpg,Tulip,130.028,"(1200, 1200)"
./flower_images/Tulip/Tulip_685.jpg,Tulip,23.866,"(420, 236)"
./flower_images/Tulip/Tulip_686.jpg,Tulip,17.496,"(381, 280)"
./flower_images/Tulip/Tulip_687.jpg,Tulip,12.819,"(275, 183)"
./flower_images/Tulip/Tulip_688.jpg,Tulip,11.228,"(225, 225)"
./flower_images/Tulip/Tulip_689.jpg,Tulip,6.674,"(275, 183)"
./flower_images/Tulip/Tulip_690.jpg,Tulip,13.354,"(182, 278)"
./flower_images/Tulip/Tulip_691.jpg,Tulip,60.453,"(1000, 667)"
./flower_images/Tulip/Tulip_692.jpg,Tulip,238.499,"(2560, 1920)"
./flower_images/Tulip/Tulip_693.jpg,Tulip,8.58,"(300, 168)"
./flower_images/Tulip/Tulip_694.jpg,Tulip,23.041,"(612, 408)"
./flower_images/Tulip/Tulip_695.jpg,Tulip,8.041,"(259, 194)"
./flower_images/Tulip/Tulip_696.jpg,Tulip,5.914,"(269, 188)"
./flower_images/Tulip/Tulip_697.jpg,Tulip,545.44,"(3456, 2304)"
./flower_images/Tulip/Tulip_698.jpg,Tulip,174.845,"(1154, 692)"
./flower_images/Tulip/Tulip_699.jpg,Tulip,10.68,"(235, 215)"
./flower_images/Tulip/Tulip_700.jpg,Tulip,100.612,"(1280, 720)"
